,Method,Min/Max,Rep,Question,Norm_MSE,Det,MSE,Hitrate,Prob. Sel,Mu_1,Mu_2,Mu_3,Mu_4,Mu_5,Mu_6,True_1,True_2,True_3,True_4,True_5,True_6
1,0.0,0.0,1.0,1.0,0.42819524388672675,0.47158117869098054,3.9922716848018074,0.9313186813186813,0.74,-0.4429696936731084,0.22011742341827711,-0.9484393873462168,0.29755871170913856,1.2093787746924336,0.35122064414543075,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
2,0.0,0.0,1.0,2.0,0.19064039109483752,0.22473652453562015,2.349613272700301,0.9313186813186813,0.74,-0.8596298514913483,0.1352577378699263,-1.7817597029826966,0.25512886893496317,-0.14837619408117964,0.37243556553251844,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
3,0.0,0.0,1.0,3.0,0.07562482396329422,0.1128708261673136,1.3561179045568117,0.9313186813186813,0.74,-1.352148765740154,0.2921032694990243,-1.065907392961359,0.33355163474951216,-1.0406279650535102,0.3863769994539611,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
4,0.0,0.0,1.0,4.0,0.04393921196757114,0.05858146552652923,0.8010183984720555,0.9313186813186813,0.74,-0.8822982752025739,0.3644253924344909,-1.7488244570163882,0.3142026620054325,-1.9672011921597103,0.3453446719156825,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
5,0.0,0.0,1.0,5.0,0.017989151176318066,0.03364661803830746,0.433485648772455,0.9313186813186813,0.74,-0.5271423538503366,0.4872581650215579,-1.3097652303584284,0.3869615872553975,-2.583705394139363,0.33340432703364625,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
6,0.0,0.0,1.0,6.0,0.021590970994370202,0.020969257211862758,0.4331874874453911,0.9313186813186813,0.74,-0.30590476445913617,0.30773350386719245,-0.9056188781110461,0.3806587573381201,-3.0092901134913377,0.2840762286798223,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
7,0.0,0.0,1.0,7.0,0.018824944497588526,0.014073403045582546,0.4113601818465334,0.9313186813186813,0.74,-0.687085607635483,0.4131433530539351,-0.4022807330693402,0.3315242812295467,-2.982278310737323,0.30448422705463746,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
8,0.0,0.0,1.0,8.0,0.014186134536515467,0.00943869648472056,0.3306684925838303,0.9313186813186813,0.74,-0.3649368080492624,0.5983457484136597,-0.7791689276798622,0.27676932083442507,-3.014650587301357,0.36267908824082934,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
9,0.0,0.0,1.0,9.0,0.01898394492083054,0.006569470888482744,0.33575771209646893,0.9313186813186813,0.74,-0.7093489467421457,0.4851846249689482,-1.1303306501842532,0.2247398870328454,-3.2531304813065822,0.31564556632917895,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
10,0.0,0.0,1.0,10.0,0.01625598865500973,0.0048426299286882975,0.29322970240154284,0.9313186813186813,0.74,-0.9680304500777562,0.5993321033910117,-0.8670626713843441,0.25599820696246844,-3.2707814971623423,0.2561479521349598,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
11,0.0,0.0,1.0,11.0,0.014480050969558622,0.00357764528667543,0.25734600692563236,0.9313186813186813,0.74,-0.7723820439284642,0.7718177073452066,-1.1275999373253611,0.2133850952444274,-3.308165177369898,0.2088615863560912,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
12,0.0,0.0,1.0,12.0,0.01563970964624373,0.00261549556029098,0.27761136558846167,0.9313186813186813,0.74,-0.956193744557541,0.882474234545496,-0.8672503129817561,0.07055910303177648,-3.2898959503728786,0.15920183042517133,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
13,0.0,0.0,1.0,13.0,0.013361657208458612,0.0020913324029016704,0.23569015760351997,0.9313186813186813,0.74,-0.8093978773514663,0.9106746998418902,-1.108987874086135,0.18855974739541842,-3.3301418985059557,0.1570534355035399,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
14,0.0,0.0,1.0,14.0,0.012662694502536197,0.0014365082043908935,0.23848386846957445,0.9313186813186813,0.74,-0.9828596280380971,1.020515936016271,-1.341773151769455,0.2704180150393954,-3.0050915754585463,0.19341595933356395,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
15,0.0,0.0,1.0,15.0,0.010848338689202564,0.0010669916362351676,0.1942479532425608,0.9313186813186813,0.74,-0.8608235062723363,0.9309166328607212,-1.2073955425447744,0.34626888411593254,-3.295237651747954,0.20097190867533646,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
16,0.0,0.0,1.0,16.0,0.012563269660628559,0.0008264810345263724,0.21571710616698625,0.9313186813186813,0.74,-0.7533422158601363,0.865012124660037,-1.0568192145821116,0.26561100806470694,-3.4846295497196076,0.21271104392592732,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
17,0.0,0.0,2.0,1.0,0.09200355151058648,0.4767354067294921,1.5424389769285929,0.9093406593406593,0.74,0.3091318829405505,0.032092029264862376,0.555763765881101,0.2035460146324312,-1.799027531762202,0.3982269926837844,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
18,0.0,0.0,2.0,2.0,0.046330359354548996,0.23279217408004096,0.7720264541395694,0.9093406593406593,0.74,-0.08122030871427088,-0.048996846669299474,-0.22494061742854166,0.16300157666535026,-3.096449546708792,0.3738299807053581,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
19,0.0,0.0,2.0,3.0,0.06180304951840531,0.13167510430761545,0.9642965513187404,0.9093406593406593,0.74,-0.6792822144460617,0.07761312875809505,0.635379902559377,0.09777879366332874,-3.12713427132198,0.4007149969549806,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
20,0.0,0.0,2.0,4.0,0.03920460053951822,0.08363376571374732,0.647780612276325,0.9093406593406593,0.74,-1.0165752793483744,0.22811816020240827,0.004764449545511806,0.01961759755893029,-3.1736731574378494,0.41867465018008043,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
21,0.0,0.0,2.0,5.0,0.026680219450956888,0.04957092771383466,0.4717387135511348,0.9093406593406593,0.74,-0.4639730104419586,0.4097987959353228,-0.6367447708352747,-0.07419366126639215,-3.2212082127796924,0.4720827836879011,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
22,0.0,0.0,2.0,6.0,0.02539933464016295,0.03341451633627656,0.4308825827250848,0.9093406593406593,0.74,-0.13418507714241013,0.5446968893899116,-1.0340846823822096,0.012329014925013995,-3.3411449737987184,0.4310448704989658,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
23,0.0,0.0,2.0,7.0,0.017757145185669933,0.02301899233986344,0.3070867389190288,0.9093406593406593,0.74,-0.3917699861360247,0.7216478283380554,-0.6796455896362205,0.10633425345577763,-3.485830231449366,0.4604191388527925,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
24,0.0,0.0,2.0,8.0,0.02558943006533185,0.015415825989826305,0.42704248576995557,0.9093406593406593,0.74,-0.045267330361502156,0.8757753774894759,-0.26903764355207876,0.017041678108155198,-3.5144849946388437,0.47551805972870137,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
25,0.0,0.0,2.0,9.0,0.018585181230843798,0.010861058802864,0.31960935426902043,0.9093406593406593,0.74,-0.3026394428862329,0.751256060419325,-0.6091499932271132,0.08915775120774896,-3.490528653001443,0.5478581971371979,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
26,0.0,0.0,2.0,10.0,0.016791115032200234,0.007911397037134725,0.28433381106104344,0.9093406593406593,0.74,-0.5328315072740274,0.8816036197697279,-0.3435511842604275,0.16416115219403535,-3.6011319558446155,0.48996759936601386,-0.8092861988372728,1.594103319846557,-0.9507364768922301,0.9889899999596196,-3.4106382800205415,0.6813191058814413
