,Method,Min/Max,Rep,Question,Norm_MSE,Det,MSE,Hitrate,Prob. Sel,Mu_1,Mu_2,Mu_3,Mu_4,Mu_5,Mu_6,True_1,True_2,True_3,True_4,True_5,True_6
1,0.0,0.0,1.0,1.0,0.1077064257258961,0.46403109778643153,0.7548805011492514,0.9505494505494505,0.66,-0.6438868037505248,0.5984717009376312,-1.5377736075010495,1.0492358504688155,0.32554721500209904,1.4753820747655921,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
2,0.0,0.0,1.0,2.0,0.05080522450939648,0.21894685032037642,0.540475320210779,0.9505494505494505,0.66,-1.0482923255219851,0.6995730813804963,-2.3465846510439703,1.0042773408591639,-1.113125092506757,1.450106729654876,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
3,0.0,0.0,1.0,3.0,0.07910876474278682,0.11025940865999034,0.945440809938615,0.9505494505494505,0.66,-0.5644324155553757,0.578608103888844,-3.1258934026895675,0.9210048388563047,-0.2837880134406171,1.4803479740277892,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
4,0.0,0.0,1.0,4.0,0.13331729287055014,0.05761822314482831,1.2643471814643166,0.9505494505494505,0.66,-0.9870571548963778,0.6842642887240945,-2.4644617440384016,0.9342231715799163,0.5881438968446648,1.5080324830970397,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
5,0.0,0.0,1.0,5.0,0.0878189640250124,0.033342251658566587,0.9740270433522524,0.9505494505494505,0.66,-0.6145930466423719,0.8522992763084541,-2.9073701032826236,0.9823205109184361,0.01717484317006701,1.493865412568715,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
6,0.0,0.0,1.0,6.0,0.1218340281428663,0.01972419955041538,1.5405630162022461,0.9505494505494505,0.66,-0.3249177622302577,0.7730682759936687,-3.341290628555843,0.9941784901756356,0.6507985468555227,1.448410021495384,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
7,0.0,0.0,1.0,7.0,0.1376602663764775,0.011638573403464126,1.5519158537719362,0.9505494505494505,0.66,0.08290952582949507,0.9568088060651698,-2.9170278940010137,1.0299060832693692,1.0626996426898836,1.457390242216467,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
8,0.0,0.0,1.0,8.0,0.11062601639271906,0.007746668723832562,1.3397652530161952,0.9505494505494505,0.66,0.3443179736871953,0.8548947735755585,-3.1574675601508706,1.0087650542344122,0.6435597522945151,1.4855734229961368,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
9,0.0,0.0,1.0,9.0,0.07855074794581267,0.004712182135721125,0.863453790138665,0.9505494505494505,0.66,0.6864197055330397,0.9533977219189259,-2.7553503703806173,1.0806407666173776,0.2041691281425756,1.5089548216416637,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
10,0.0,0.0,1.0,10.0,0.05424993276554238,0.003217789758349265,0.563952475833967,0.9505494505494505,0.66,0.44600541935331917,0.9878792498871407,-2.5329677889073587,1.1384020715954513,-0.17864421078593307,1.5402764894077698,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
11,0.0,0.0,1.0,11.0,0.047668643847224586,0.002205353853535237,0.5685321942299923,0.9505494505494505,0.66,0.17469693870517766,0.8814843244291659,-2.788053826429563,1.1215446242082516,-0.45069005085536745,1.5674940985018895,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
12,0.0,0.0,1.0,12.0,0.0299832274202531,0.0015434210282215233,0.3641606613011434,0.9505494505494505,0.66,0.4337223438584275,0.932200839379794,-2.538494878392315,1.1625382185193232,-0.7523311732960458,1.5407410498860927,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
13,0.0,0.0,1.0,13.0,0.018667305570209205,0.0011051330980254691,0.21958943375930298,0.9505494505494505,0.66,0.42219596811986654,0.7173030050446378,-2.2746795009493783,1.2238203596047748,-1.0033123970975586,1.5592034989590715,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
14,0.0,0.0,1.0,14.0,0.012102531266265698,0.0008066386813009286,0.13822734701341813,0.9505494505494505,0.66,0.5979197801594958,0.5749367624458804,-2.030255867320657,1.18487633519242,-1.1796212865076914,1.5725205745961974,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
15,0.0,0.0,1.0,15.0,0.0068241959401496065,0.000621756341945342,0.10293752556874648,0.9505494505494505,0.66,0.41804633535175084,0.6893717633016505,-2.0396356481718154,1.0960472388753728,-1.4003708461823943,1.5749978932701996,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
16,0.0,0.0,1.0,16.0,0.003618770469017197,0.00047329479542074427,0.07675402669005035,0.9505494505494505,0.66,0.5847315350507376,0.7697804403566642,-1.9053660952547586,1.1252608697296624,-1.5570916650492936,1.507234216267447,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
17,0.0,0.0,2.0,1.0,0.05616158692362289,0.4846467725779538,0.5460382188198663,0.8626373626373627,0.66,0.10853960942612267,0.41036509764346935,-0.03292078114775465,0.9551825488217347,-2.6841584377044905,1.5224087255891328,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
18,0.0,0.0,2.0,2.0,0.054928541794888604,0.23441485038283072,1.2257040379307635,0.8626373626373627,0.66,-0.2925482721054805,0.4172410863020253,-0.8350965442109612,0.9119225522888402,-4.068478326757114,1.4973407329934076,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
19,0.0,0.0,2.0,3.0,0.033536706086758794,0.12745092734731978,0.6169443563982613,0.8626373626373627,0.66,-0.5687634883643231,0.48030967039898653,-1.3875269767286462,0.9404642343534462,-3.155144500689724,1.5435547840026367,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
20,0.0,0.0,2.0,4.0,0.013987045712213259,0.0649480115091173,0.31594052773264525,0.8626373626373627,0.66,0.05704801827344186,0.30022345197484107,-2.105176570357175,0.961683992190525,-2.4761122499032004,1.564723809405027,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
21,0.0,0.0,2.0,5.0,0.01770616718196252,0.03822231657592321,0.3414498720220849,0.8626373626373627,0.66,0.41663609456027095,0.1988317924524975,-2.5293246341452416,0.8389787285140294,-1.99564461674743,1.577734136660941,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
22,0.0,0.0,2.0,6.0,0.024638617188458476,0.024019205080428267,0.2284681829768993,0.8626373626373627,0.66,-0.020690938917049595,0.1306589512303108,-2.1524977379524066,0.8629395965586585,-1.243582767118487,1.6027693064177886,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
23,0.0,0.0,2.0,7.0,0.009171700149786218,0.015313812085817708,0.10741903819879552,0.8626373626373627,0.66,0.3139265514043247,0.29260653796509684,-1.9081257712894317,0.9703954095614977,-1.5727926019438507,1.6231072700686646,0.3721477439500732,0.7705559737803878,-1.3281580059574583,0.8775409923316957,-1.5136807290741587,1.3697101635387021
